xi 正しい

-0.109863	+0.229861i	+0.070993	+0.046219i	+0.006905	+0.368734i	-0.102630	-0.424571i	-0.014003	+0.228971i	+0.524080	-0.321734i	-0.546677	-0.275861i	+0.283121	-0.126878i	+0.478171	+0.380483i	-0.243425	-0.226271i	+0.375969	-0.161839i	-0.533053	-0.195821i	+0.098525	+0.489662i	+0.167717	+0.030037i	+0.041175	-0.423804i	-0.344709	+0.122438i	+0.614205	+0.468339i	-0.336204	-0.120666i	-0.079088	+0.137194i	-0.031581	+0.279922i	-0.178781	+0.287948i	+0.055224	+0.473419i	-0.083199	+0.176418i	+0.051750	-0.334436i	+0.104678	-0.431064i	-0.483218	-0.497486i	+0.070673	+0.207502i	+0.117241	-0.325320i	-0.275799	-0.027556i	-0.401048	-0.116517i	-0.072722	+0.087873i	+0.138034	+0.359358i	
+0.104730	+0.388868i	+0.581250	+0.167612i	-0.066769	-0.222685i	+0.252115	+0.673781i	-0.043107	+0.128558i	+0.343566	-0.092825i	-0.103699	+0.475556i	+0.460944	+0.044770i	+0.079581	-0.210771i	+0.262047	+0.620780i	-0.297854	+0.332286i	+0.229453	-0.340449i	+0.351301	+0.526448i	+0.403697	+0.067357i	-0.400948	-0.080745i	-0.134429	+0.735099i	-0.131242	-0.004637i	+0.048325	+0.313452i	+0.374224	-0.055937i	-0.010375	+0.365223i	+0.418889	-0.353198i	+0.269139	+0.149762i	-0.404881	+0.141985i	-0.164589	-0.303943i	-0.016407	-0.107714i	+0.134631	-0.218903i	-0.512509	-0.389739i	-0.247433	+0.111931i	+0.334538	-0.497998i	-0.380050	-0.250455i	-0.039809	-0.108095i	-0.160567	+0.273031i	
-0.804639	-0.359089i	-0.105344	-0.047681i	+0.148861	-0.430778i	-0.064299	+0.466390i	-0.312877	-0.252393i	+0.174089	+0.139209i	+0.007429	+0.109264i	-0.230792	+0.646470i	-0.096804	+0.186798i	+0.115123	-0.734536i	-0.023125	-0.122809i	+0.028087	-0.146943i	-0.558334	-0.134319i	-0.388431	-0.201695i	+0.170158	+0.389830i	-0.000085	+0.102782i	+0.516144	-0.250235i	-0.224593	-0.238890i	+0.305998	-0.188415i	+1.077679	-0.148070i	-0.637145	-0.168129i	-0.171787	+0.596685i	+0.536329	+0.173408i	-0.084461	-0.078774i	-0.067515	-0.412681i	+0.386785	+0.058595i	+0.362910	+0.000111i	+0.256812	+0.082531i	+0.097113	-0.137103i	+0.163304	-0.296056i	+0.148554	-0.398119i	+0.284355	+0.259729i	
+0.113355	-0.509266i	+0.605354	+0.367747i	+0.404699	-0.547974i	+0.288074	+0.190683i	+0.088954	+0.344924i	-0.496396	-0.107395i	+0.266823	+0.552462i	+0.383546	-0.186250i	-0.141755	+0.012704i	+0.337335	-0.158901i	+0.325905	+0.268468i	+0.186457	-0.177066i	+0.480805	+0.478317i	+0.160297	+0.127085i	+0.589146	-1.022711i	-0.844975	-0.046305i	-0.150701	+0.004588i	-0.157595	+0.154926i	-0.213783	+0.086789i	+0.243906	+0.140098i	+0.416250	+0.183374i	-0.098853	+0.493623i	+0.300061	+0.056143i	+0.145084	-0.239719i	-0.063200	-0.145450i	+0.496781	-0.187160i	-0.197092	-0.196994i	+0.137058	+0.301382i	+0.390345	-0.255387i	-0.094515	-0.200256i	+0.239235	+0.287653i	-0.071132	+0.135263i	
+0.044846	-0.238900i	+0.150818	+0.356713i	-0.312342	+0.136414i	-0.182192	-0.076971i	+0.026655	+0.030208i	-0.118249	-0.613801i	-0.492928	-0.136308i	-0.089191	-0.236706i	-0.076506	+0.361943i	+0.131394	+0.141357i	-0.093104	-0.636040i	-0.373337	+0.091170i	-0.433274	-0.388968i	+0.066760	-0.455375i	-0.137918	-0.192372i	-0.047992	+0.402859i	+0.288363	-0.148374i	-0.103064	+0.160928i	-0.205644	+0.630264i	+0.456477	+0.198956i	+0.192014	+0.476756i	+0.022742	+0.113559i	-0.311057	-0.549609i	+0.399146	-0.257609i	-0.000971	-0.635515i	-0.419943	+0.278310i	-0.228169	+0.406266i	-0.309551	-0.091364i	+0.097168	+0.592646i	-0.178781	-0.489502i	+0.407089	-0.333475i	-0.009056	-0.280074i	
-0.181469	+0.355323i	+0.205548	+0.080518i	-0.611072	+0.381405i	-0.578668	-0.183418i	-0.326229	-0.096159i	-0.506718	-0.652939i	+0.166710	+0.240924i	-0.381077	-0.031288i	-0.006120	-0.074690i	-0.266106	-0.138106i	-0.686395	+0.033139i	+0.779126	+0.467705i	-0.778595	+0.251230i	-0.014245	-0.206504i	+0.545072	-0.261762i	+0.124315	-0.291464i	+0.259366	-0.538279i	+0.200554	+0.334649i	+0.132503	+0.533512i	-0.097554	+0.062777i	+0.285438	-0.460553i	-0.462414	+0.016381i	+0.241211	-0.513435i	-0.227839	-0.372313i	-0.202805	+0.006684i	-0.443109	-0.272279i	-0.546848	-0.017463i	-0.065343	-0.015452i	-0.213363	+0.237507i	+0.099961	+0.503771i	+0.108274	-0.279270i	-0.072252	+0.563579i	
+0.001870	+0.564340i	-0.355288	-0.102905i	-0.355852	-0.153777i	-0.407971	-0.311948i	+0.399635	+0.358121i	-0.070670	+0.209586i	+0.169688	-0.393700i	+0.519696	+0.085997i	+0.484030	+0.040638i	-0.497231	+0.073689i	+0.073016	-0.482233i	+0.458354	-0.006928i	+0.562233	-0.014110i	+0.005445	-0.245542i	+0.090046	+0.287298i	+0.144331	-0.837166i	-0.235117	+0.115757i	+0.232379	+0.461655i	-0.227395	-0.029581i	+0.175430	-0.043912i	-0.103798	+0.077822i	+0.007497	+0.025837i	+0.549086	-0.245869i	-0.002644	+0.373735i	-0.436853	+0.512000i	+0.330140	-0.072630i	+0.539711	-0.010366i	+0.138484	+0.105270i	-0.148408	+0.231840i	+0.486514	+0.282318i	+0.562414	-0.326750i	+0.191113	-0.108940i	
+0.491405	-0.009644i	-0.356841	+0.103262i	+0.048441	+0.016244i	+0.043346	+0.031541i	+0.454456	-0.156976i	+0.062461	-0.053854i	-0.176522	+0.157119i	-0.395921	-0.025114i	+0.335507	-0.634581i	-0.419244	-0.961262i	-0.137854	-0.223249i	-0.191365	+0.039779i	-0.066164	+0.272645i	+0.280915	-0.205855i	-0.652565	+0.124372i	-0.231579	-0.176630i	+0.146700	+0.491873i	+0.178219	+0.110990i	+0.092023	+0.571095i	-0.391218	+0.258996i	+0.311228	+0.535718i	-0.411310	+0.442705i	+0.231014	-0.104261i	+0.124929	+0.175097i	+0.522875	+0.299204i	-0.142337	+0.267036i	+0.189466	-0.250080i	+0.166036	-0.102605i	-0.334016	-0.014468i	+0.368722	+0.029804i	+0.035488	+0.062492i	-0.085815	+0.131175i	
+0.339151	-0.172910i	-0.061451	+0.111216i	-0.335362	+0.131567i	+0.024302	+0.225271i	+0.750311	+0.214700i	-0.024632	-0.028593i	+0.084411	-0.514074i	+0.604787	-0.430176i	+0.434887	-0.191491i	+0.249243	+0.055562i	-0.293094	+0.123049i	+0.269215	+0.035562i	+0.098553	-0.451566i	+0.393912	+0.237658i	+0.093501	+0.107968i	-0.153954	+0.078636i	+0.102797	+0.321265i	-0.100933	+0.236752i	-0.451085	+0.429137i	-0.269704	-0.088612i	-0.126766	-0.289603i	-0.033971	-0.106265i	+0.112940	-0.398173i	+0.343088	+0.011716i	-0.207705	+0.006396i	+0.110319	-0.035190i	-0.015623	-0.506727i	+0.549640	-0.249762i	+0.447846	-0.167397i	+0.574080	-0.070526i	+0.466005	-0.399549i	+0.116266	+0.838028i	
-0.301369	+0.042708i	+0.066029	-0.489780i	-0.282005	-0.264436i	-0.057399	+0.086407i	-0.128694	-0.152196i	-0.187300	-0.433610i	-0.000678	-0.543101i	-0.415751	-0.335244i	-0.270561	+0.260396i	+0.221133	-0.240133i	+0.754257	+0.577107i	-0.392564	-0.357934i	+0.098056	+0.275648i	-0.367351	+0.517479i	+0.214010	+0.129293i	-0.369162	-0.037323i	+0.038471	-0.192542i	+0.402253	-0.332877i	-0.404007	-0.122287i	-0.196176	-0.009400i	-0.464099	-0.059698i	+0.079646	-0.092051i	+0.161393	+0.216542i	+0.293359	+0.530287i	-0.096162	+0.121087i	+0.270813	-0.726217i	+0.005018	-0.381274i	+0.028560	+0.200275i	-0.049983	-0.108431i	+0.044048	+0.239367i	+0.178958	+0.643340i	+0.174795	-0.028578i	
+0.255652	+0.415830i	+0.476798	+0.471857i	+0.140689	-0.037284i	-0.076423	-0.626646i	+0.324241	+0.106332i	-0.121105	+0.161646i	+0.482581	-0.113268i	+0.112131	+0.250564i	-0.488171	-0.308999i	-0.471005	+0.486657i	+0.202081	-0.612895i	-0.312285	+0.478161i	+0.086086	+0.351502i	-0.195679	+0.089614i	+0.852858	-0.014284i	+0.591552	-0.150912i	-0.511398	+0.260925i	+0.060056	+0.029808i	-0.183614	-0.234865i	-0.131186	-0.246267i	-0.139882	-0.459820i	-0.187585	+0.214605i	-0.231337	+0.506500i	+0.346648	-0.064206i	+0.578433	+0.510784i	+0.380460	-0.029199i	+0.043816	+0.005319i	-0.691928	-0.182214i	-0.007527	-0.025395i	-0.438818	+0.234517i	-0.070444	-0.022693i	+0.081614	+0.102422i	
+0.261777	-0.001663i	+0.002022	-0.160549i	-0.138061	+0.135658i	-0.082423	-0.335320i	+0.068543	+0.637814i	-0.226302	+0.075194i	-0.085116	+0.092262i	+0.459249	-0.073636i	-0.046657	+0.126924i	-0.208923	-0.255947i	-0.180631	+0.027783i	+0.064891	-0.426361i	+0.049629	+0.454940i	-0.460346	-0.359251i	+0.332129	-0.413345i	+0.661749	+0.067118i	-0.262902	-0.045982i	+0.082521	+0.206282i	-0.150827	-0.142562i	-0.248338	-0.365311i	-0.186811	+0.604733i	+0.396663	-0.770496i	-0.262838	-0.107779i	+0.150091	+0.239953i	-0.680444	+0.539490i	+0.357987	-0.008057i	+0.423719	+0.260943i	+0.446011	+0.110774i	-0.408144	-0.074726i	-0.988628	-0.178198i	+0.279463	+0.481185i	+0.480229	-0.027840i	
+0.128145	+0.229339i	-0.052472	+0.097270i	+0.060163	-0.686041i	-0.126345	-0.484823i	+0.250785	-0.697375i	+0.073681	-0.091834i	+0.499101	+0.263840i	-0.433652	+0.115354i	+0.111463	-0.452576i	+0.451906	-0.211559i	-0.533020	-0.604116i	+0.016856	+0.566727i	+0.107881	+0.044290i	-0.044034	+0.074551i	-0.535183	+0.520110i	-0.223898	-0.331298i	+0.022682	-0.278863i	-0.029230	-0.367137i	+0.466509	+0.005008i	+0.492511	+0.018560i	+0.626685	+0.247898i	-0.280046	-0.050781i	+0.686030	+0.431609i	-0.461072	-0.470718i	-0.057736	-0.446312i	+0.103882	+0.289327i	-0.034020	+0.259367i	-0.207275	+0.580490i	+0.072671	-0.517441i	+0.825477	+0.102743i	-0.107212	+0.097015i	-0.180384	+0.213713i	
+0.052440	+0.088676i	+0.080978	-0.003334i	-0.037808	+0.768798i	+0.378251	-0.061471i	+0.194698	+0.063578i	+0.230485	-0.280403i	-0.260529	-0.521635i	+0.318579	-0.434928i	+0.273342	+0.071344i	+0.128736	-0.485406i	+0.058203	-0.252335i	-0.323925	+0.329584i	-0.269464	-0.229078i	+0.306255	+0.529192i	+0.180586	-0.557798i	+0.414965	-0.128135i	+0.123360	+0.225348i	-0.852194	-0.419739i	+0.063185	+0.215811i	-0.484726	+0.562095i	+0.103945	-0.373948i	-0.245156	-0.177401i	-0.431635	+0.308851i	-0.382646	-0.520535i	+0.056542	+0.178366i	+0.118838	+0.073595i	-0.328940	+0.295041i	+0.260996	-0.075617i	+0.069244	-0.300557i	+0.291045	-0.170131i	+0.155814	-0.188099i	-0.321919	-0.056364i	
-0.051152	+0.252899i	+0.464299	+0.026920i	-0.103430	-0.326458i	-0.493584	+0.464733i	-0.479317	+0.227508i	-0.300328	-0.703134i	-0.050248	+0.017940i	-0.143789	+0.778513i	+0.263040	-0.260933i	+0.013926	+0.390295i	+0.670273	-0.040320i	+0.205547	-0.010433i	+0.622899	-0.264349i	-0.105186	-0.322828i	-0.294558	-0.170915i	-0.125135	-0.011324i	+0.303232	-0.140710i	-0.300628	+0.107587i	+0.200329	+0.694986i	+0.441672	+0.274342i	+0.111708	+0.436670i	+0.416941	+0.123322i	-0.308460	+0.096868i	+0.029813	+0.174601i	+0.205635	-0.050301i	-0.531802	+0.030983i	+0.290274	+0.526910i	+0.059864	+0.169908i	-0.208720	+0.489931i	-0.116102	+0.296609i	-0.290587	+0.627142i	-0.273595	+0.527608i	
-0.433017	+0.329554i	-0.218363	-0.116158i	+0.213692	-0.621981i	-0.089564	+0.537086i	-0.100059	-0.277512i	+0.496312	-0.324486i	+0.164070	+0.181738i	+0.370679	-0.174953i	+0.562824	+0.214309i	+0.244200	-0.129386i	+0.485755	+0.114611i	-0.043239	+0.289337i	-0.114784	+0.221438i	-0.372494	+0.065555i	-0.039675	+0.245996i	-0.248897	-0.190548i	-0.156066	-0.133904i	+0.023555	-0.505465i	-0.292216	-0.649944i	-0.198214	-0.259421i	+0.017635	+0.036924i	+0.348552	-0.025344i	-0.432600	+0.520143i	-0.011492	-0.251443i	-0.112405	+0.014642i	+0.040996	-0.391465i	-0.340477	-0.602707i	-0.120259	-0.187672i	-0.198553	-0.029375i	+0.029802	+0.307482i	-0.497039	+0.030396i	-0.050281	+0.477386i	
-0.027663	+0.448573i	+0.442423	+0.632336i	+0.025981	+0.002036i	+0.001078	+0.201639i	+0.245823	-0.554456i	-0.232183	-0.427744i	-0.066109	+0.287348i	-0.149204	+0.049088i	+0.210036	-0.571674i	+0.020680	-0.071832i	+0.268424	-0.215016i	-0.513306	+0.393928i	+0.191262	-0.268641i	-0.189421	-0.007457i	-0.094887	+0.147242i	+0.158926	+0.013383i	+0.280377	-0.054698i	-0.267240	-0.029568i	+0.294419	+0.666281i	+0.293594	+0.530297i	+0.199798	-0.428123i	+0.107423	+0.294359i	-0.097219	+0.656570i	-0.139687	-0.280177i	+0.185422	+0.349757i	-0.408715	-0.047201i	+0.071727	+0.084564i	-0.150510	+0.341307i	+0.000603	+0.299522i	+0.239444	-0.273529i	-0.192397	+0.655512i	-0.152157	-0.401139i	
-0.030072	-0.477991i	-0.276032	-0.622492i	+0.041113	-0.138466i	-0.019899	+0.138961i	-0.573918	+0.125690i	+0.071472	+0.462848i	+0.296682	+0.448650i	+0.005451	-0.125134i	-0.235625	-0.402632i	-0.220990	-0.153177i	+0.152161	+0.237992i	+0.365418	+0.068062i	-0.279508	-0.172492i	+0.003741	+0.272075i	-0.290398	-0.582740i	+0.400451	+0.435383i	-0.452401	+0.180200i	+0.602234	+0.252783i	-0.411477	-0.185772i	-0.230457	-0.111837i	+0.228001	+0.265552i	+0.609596	+0.005278i	-0.529486	-0.630998i	-0.065970	-0.050205i	-0.019801	+0.010806i	-0.364235	-0.398940i	-0.236410	-0.573719i	+0.049092	+0.090426i	-0.436312	+0.290335i	-0.624281	-0.196865i	-0.260652	+0.220435i	-0.217420	-0.052109i	
-0.349646	-0.076686i	+0.186967	+0.323481i	+0.218064	-0.056918i	-0.069712	-0.425993i	+0.144214	-0.486063i	+0.065386	-0.393480i	+0.003213	-0.425231i	-0.465308	-0.533479i	-0.160459	+0.060335i	+0.000485	-0.453300i	-0.474671	+0.337545i	-0.178643	-0.347385i	-0.029061	-0.089067i	+0.304937	+0.225941i	-0.066499	-0.240985i	+0.339533	-0.250970i	+0.339545	-0.280797i	-0.294635	-0.240243i	+0.270757	+0.137742i	+0.025445	+0.638165i	-0.111309	-0.123897i	-0.540609	-0.286445i	+0.620805	+0.505615i	-0.494324	+0.157950i	-0.290089	-0.025329i	-0.156822	+0.027588i	-0.148441	-0.064908i	-0.331713	+0.906440i	-0.109016	-0.286027i	+0.271893	-0.132300i	+0.054978	-0.082058i	-0.360504	+0.193069i	
-0.201468	+0.353036i	-0.115524	+0.090309i	-0.145301	+0.030538i	+0.612834	-0.294232i	+0.345966	-0.049053i	+0.381663	+0.416033i	+0.379061	-0.160869i	-0.637770	-0.781738i	+0.105571	+0.216295i	-0.150170	-0.541790i	+0.640249	-0.486616i	-0.569899	+0.551105i	-0.388821	-0.034330i	+0.068506	+0.172491i	-0.218140	+0.172876i	-0.090380	-0.100533i	+0.379528	-0.084535i	-0.306600	-0.549013i	-0.480414	+0.319595i	-0.039468	+0.254621i	-0.332333	+0.272271i	-0.495134	-0.907332i	+0.632511	-0.043132i	-0.267787	+0.282492i	+0.127384	-0.449146i	-0.049684	-0.319453i	-0.371736	-0.016221i	-0.127080	-0.476508i	-0.188798	+0.198111i	+0.226392	+0.267132i	-0.016325	+0.263092i	+0.081107	-0.103351i	
+0.130578	+0.325790i	-0.127623	-0.265450i	+0.141485	+0.075223i	-0.387637	+0.320052i	-0.148066	+0.475946i	+0.308233	-0.258815i	+0.085382	+0.051280i	+0.352998	-0.485837i	-0.341635	+0.032596i	-0.255018	+0.155912i	+0.661851	+0.004007i	+0.054425	-0.458235i	-0.339888	+0.162248i	+0.425285	+0.409757i	+0.507659	-0.339563i	+0.394048	-0.462533i	+0.350673	+0.492463i	+0.098937	-0.529639i	-0.233221	-0.178039i	-0.271098	-0.145403i	-0.223033	+0.248441i	+0.020323	-0.236881i	-0.276515	+0.590044i	-0.211734	+0.143113i	+1.024886	+0.306442i	+0.194594	+0.230676i	+0.201623	-0.169347i	-0.494868	-0.090109i	+0.274260	+0.156513i	-0.039985	-0.052037i	-0.163929	+0.225833i	-0.310909	-0.293496i	
-0.209751	-0.045883i	+0.207698	-0.365191i	-0.186589	+0.198026i	-0.404531	-0.176681i	-0.381342	-0.191134i	-0.332351	-0.346083i	+0.376668	-0.340336i	+0.142553	+0.458309i	-0.239473	+0.062485i	+0.718661	+0.275997i	-0.432132	+0.171804i	+0.546611	-0.324716i	+0.751486	-0.299220i	-0.199184	-0.067046i	+0.362583	+0.287952i	-0.614635	-0.101880i	-0.223181	+0.298005i	+0.430115	+0.079517i	-0.061467	-0.065762i	+0.220157	-0.032000i	+0.348747	-0.234589i	+0.131142	-0.278819i	-0.276338	-0.099855i	+0.029208	-0.053390i	+0.202383	-0.123435i	+0.278184	-0.434309i	-0.209878	-0.222031i	+0.003933	+0.561042i	-0.474257	-0.129344i	-0.708644	+0.217008i	+0.144853	+0.466645i	-0.246769	+0.264835i	
-0.229877	+0.548525i	-0.179583	-0.306651i	-0.762883	+0.031305i	-0.576170	-0.072074i	+0.080724	-0.400241i	-0.585964	-0.763930i	+0.304613	-0.673764i	-0.331090	+0.080768i	+0.046724	-0.072968i	-0.277628	+0.124442i	+0.463141	+0.255580i	+0.468658	+0.172234i	+0.323798	+0.061260i	-0.357682	-0.175009i	+0.036153	+0.300365i	+0.094714	-0.128247i	-0.089093	-0.045825i	+0.109123	-0.027322i	-0.064796	+0.268601i	+0.057949	-0.176421i	+0.148484	-0.250480i	-0.077433	+0.077252i	+0.728085	-0.352512i	+0.034931	+0.043235i	+0.018416	-0.082344i	+0.345950	+0.030965i	+0.320834	+0.009010i	+0.062081	-0.088245i	+0.025310	+0.100225i	+0.407530	+0.719081i	-0.062233	+1.020740i	-0.042515	+0.391557i	
-0.527128	-0.039915i	+0.140754	+0.149419i	-0.052570	+0.079147i	+0.244461	-0.743669i	-0.046064	-0.565528i	+0.075614	-0.377248i	-0.326815	+0.226507i	-0.392582	-0.797380i	+0.349527	+0.412713i	+0.060386	-0.545886i	-0.101461	+0.156475i	-0.018571	-0.272934i	+0.073133	-0.008439i	-0.038555	-0.122430i	-0.738193	-0.490265i	+0.483625	-0.235113i	+0.306697	+0.227506i	+0.286604	-0.123279i	-0.298028	+0.116741i	-0.024775	+0.337535i	+0.010587	+0.435639i	+0.110741	+0.172250i	-0.009370	-0.247932i	+0.346484	-0.281133i	-0.144122	+0.050834i	-0.025403	-0.148099i	-0.221960	+0.110766i	+0.284042	-0.458955i	+0.107802	-0.066826i	-0.334715	-0.017648i	-0.364587	-0.462606i	-0.113409	-0.431145i	
-0.343843	-0.462935i	-0.443732	+0.654060i	+0.754488	-0.159133i	-0.687803	+0.450229i	-0.049727	-0.326338i	+0.237843	-0.761318i	+0.485536	+0.020732i	+0.213553	-0.270053i	-0.265042	-0.063480i	-0.004022	+0.024330i	-0.446188	-0.300845i	+0.059042	-0.267501i	-0.107889	+0.622993i	+0.043809	-0.140993i	-0.039632	-0.274054i	-0.132150	-0.075734i	-0.073582	-0.182735i	-0.165291	-0.196607i	+0.199255	-0.103355i	+0.061622	-0.326402i	+0.397105	+0.066135i	+0.471967	+0.040666i	+0.096217	+0.858079i	-0.200538	-0.064507i	-0.096448	+0.236422i	+0.283779	+0.088084i	-0.351292	-0.144220i	-0.152100	-0.257272i	-0.108956	+0.034686i	-0.661162	+0.311058i	-0.529606	-0.123948i	-0.172798	-0.026274i	
+0.045548	+0.463648i	-0.245057	-0.294866i	-0.560296	+0.135604i	-0.111896	-0.190886i	-0.466821	-0.275220i	+0.532072	-0.264818i	+0.221367	+0.215704i	+0.394447	+0.464019i	-0.109108	+0.312356i	+0.419127	-0.111842i	-0.283950	+0.585629i	-0.012531	-0.352337i	+0.250541	-0.138125i	+0.412128	-0.283254i	+0.157066	-0.235981i	+0.027464	-0.393018i	-0.578667	-0.202632i	+0.024700	-0.408763i	+0.249242	-0.336708i	+0.110749	+0.118719i	+0.216519	+0.290285i	-0.044760	+0.066752i	-0.202109	-0.149097i	+0.090321	+0.156212i	+0.047881	-0.032365i	+0.032235	-0.068342i	-0.151439	+0.054221i	-0.187548	+0.649427i	-0.858628	-0.194319i	+0.324994	+0.093491i	-0.629409	-0.116616i	+0.037599	-0.056425i	
-0.235660	-0.302327i	-0.047865	-0.046979i	+0.273413	-0.403637i	+0.135147	-0.069277i	-0.038081	+0.492373i	+0.196930	-0.607872i	+0.065814	-0.092099i	+0.105387	+0.469395i	+0.092915	-0.197040i	-0.176115	+0.103613i	+0.288255	-0.815687i	+0.017777	-0.560974i	+0.667238	+0.249978i	-0.343817	-0.236864i	-0.757602	+0.086673i	-0.238233	-0.694369i	+0.077391	+0.057772i	+0.238210	-0.536979i	-0.101992	+0.438899i	+0.047484	+0.371788i	+0.168377	+0.563645i	+0.214337	+0.155930i	+0.086609	-0.241996i	+0.269624	+0.496299i	-0.186691	-0.262784i	+0.463810	+0.010630i	+0.366007	-0.521073i	+0.321001	+0.492171i	-0.302515	-0.022155i	-0.431725	+0.117088i	+0.033940	+0.074270i	+0.266475	+0.158810i	
-0.218787	-0.065241i	+0.053806	+0.091363i	-0.129293	+0.201617i	-0.021191	-0.050539i	-0.356049	-0.953842i	-0.180988	-0.351353i	-0.145284	+0.244395i	-0.685660	+0.424671i	+0.099133	+0.204838i	+0.152238	-0.412740i	-0.421207	+0.317447i	-0.321988	+0.046371i	-0.658822	-0.157567i	+0.061480	-0.344899i	-0.021289	+0.338404i	-0.141937	-0.002049i	+0.039989	-0.351277i	-0.542797	-0.979462i	-0.159897	+0.173197i	-0.268497	+0.034269i	+0.179004	-0.139737i	-0.129338	+0.397227i	+0.330547	+0.077506i	+0.075422	+0.096497i	-0.162712	+0.212780i	-0.060525	+0.026782i	+0.200827	+0.514878i	+0.333626	-0.598733i	-0.496297	+0.268572i	-0.484754	-0.542750i	-0.235562	-0.302954i	+0.388070	-0.411724i	
-0.348139	+0.170108i	+0.420600	+0.210932i	-0.392970	-0.343299i	+0.099100	+0.216038i	-0.163256	+0.247740i	+0.789989	+0.054039i	+0.202320	+0.666532i	+0.405468	+0.342959i	+0.103292	-0.085157i	+0.421017	+0.017607i	-0.227900	-0.344597i	+0.290039	+0.209318i	-0.145258	+0.124804i	-0.031900	-0.327642i	+0.326352	+0.187464i	-0.631841	-0.941131i	-0.230353	-0.323123i	+0.188037	-0.234779i	+0.463548	-0.078408i	-0.104300	-0.065439i	-0.336100	+0.111990i	+0.498427	+0.467680i	+0.083014	+0.350523i	+0.217118	+0.041842i	-0.201336	+0.396925i	+0.420206	+0.092906i	-0.209337	+0.179249i	-0.180597	+0.167877i	+0.138892	+0.053579i	-0.012023	+0.404715i	-0.338985	+0.124060i	-0.453400	+0.005311i	
-0.192093	+0.362941i	+0.070174	+0.217425i	-0.187073	-0.104288i	+0.028147	+0.836374i	+0.279387	+0.484190i	-0.485243	+0.433949i	+0.163046	-0.254390i	+0.089762	+0.097163i	+0.345899	-0.312192i	+0.247413	+0.432576i	+0.450613	+0.104271i	+0.100532	-0.383479i	+0.194734	-0.192986i	+0.279373	+0.794747i	+1.016203	+0.030830i	+0.092108	-0.525770i	-0.119289	-0.100210i	-0.173631	-0.505835i	-0.077268	-0.108331i	+0.187094	-0.384101i	-0.478058	-0.254600i	+0.254397	-0.319756i	-0.186740	-0.187219i	-0.371270	+0.254295i	-0.521957	+0.209052i	-0.257475	+0.298529i	+0.382129	+0.059575i	+0.105654	+0.318476i	+0.318448	+0.023952i	+0.320323	+0.692748i	-0.260203	-0.116896i	-0.006053	-0.056091i	
+0.319408	-0.269217i	-0.436823	-0.054067i	+0.468953	+0.265772i	+0.107999	+0.320725i	+0.003602	-0.520519i	-0.092856	+0.102416i	+0.149399	-0.398956i	+0.046849	-0.411250i	-0.230441	-0.334489i	+0.043485	-0.306288i	+0.237339	+0.327457i	+0.071455	+0.186907i	-0.195511	-0.405806i	-0.100499	-0.359188i	-0.259483	-0.048326i	-0.381714	+0.341822i	+0.488864	-0.086294i	-0.351781	+0.221673i	+0.221656	+0.195760i	+0.201707	+0.381662i	-0.211013	-0.322489i	+0.032711	-0.388588i	-0.266919	-0.037030i	-0.426924	-0.037010i	-0.055803	-0.317123i	-0.167220	+0.122156i	+0.185922	+0.024781i	-0.156795	-0.908948i	-0.031259	+0.240339i	+0.092917	-0.221052i	+0.243991	-0.053446i	-0.021524	+0.215509i	
+0.463807	+0.076486i	+0.514134	-0.757876i	+0.151611	+0.034125i	+0.043372	-0.198078i	+0.299178	+0.120109i	+0.151712	+0.395672i	+0.059142	+0.327646i	+0.074284	-0.523753i	+0.028282	-0.231469i	+0.250035	+0.358560i	+0.090788	-0.603588i	-0.273247	-0.325440i	-0.104710	-0.245388i	+0.107504	-0.263531i	-0.056773	+0.107985i	+0.565623	+0.471254i	-0.322973	+0.348336i	+0.097374	+0.420539i	-0.133487	-0.496932i	+0.268249	-0.060615i	-0.217756	-0.169088i	+0.106413	+0.367600i	-0.720474	+0.464546i	-0.031540	+0.060598i	+0.375075	-0.007793i	-0.013837	+0.481080i	+0.147612	-0.407681i	-0.087496	+0.102495i	+0.220953	-0.824698i	+0.151108	+0.038273i	+0.268159	-0.582504i	+0.215247	+0.082936i	
-0.170051	+0.251666i	+0.171252	-0.147976i	-0.459086	-0.399976i	+0.303744	+0.195392i	-0.042950	-0.392950i	+0.135669	+0.583504i	+0.297987	-0.030974i	-0.452270	+0.411369i	+0.035967	-0.034397i	-0.294562	-0.272865i	-0.269038	-0.031216i	-0.712214	+0.476132i	-0.780220	+0.237834i	-0.156072	-0.080887i	-0.170906	-0.175861i	-0.170097	-0.538856i	-0.028431	+0.142020i	-0.704682	-0.084093i	+0.037044	-0.421891i	-0.639259	+0.304185i	-0.231549	-0.275711i	-0.061793	+0.503077i	+0.526481	-0.027141i	-0.120231	+0.039275i	+0.086727	-0.402809i	+0.218244	+0.497967i	+0.740874	+0.098891i	+0.224502	-0.059096i	+0.570583	-0.253920i	-0.172138	+0.120490i	-0.188656	-0.359788i	-0.304692	-0.065982i	
